Hour,Date,Oclock,IN,OUT,Postgraduate,Undergraduate,Assistive-Tech,Library-Staff,Staff,Sconul,Default,BN,Other,Term_dates
2018-01-13 00:00:00,2018-01-13,00,50,84,9,27,4,0,0,0,0,9,1,Mid-year assessment
2018-01-13 01:00:00,2018-01-13,01,36,61,1,27,0,0,0,0,0,5,3,Mid-year assessment
2018-01-13 02:00:00,2018-01-13,02,17,115,6,5,0,0,0,0,0,3,3,Mid-year assessment
2018-01-13 03:00:00,2018-01-13,03,17,28,3,8,0,0,0,0,0,3,3,Mid-year assessment
2018-01-13 04:00:00,2018-01-13,04,13,28,6,6,0,0,0,0,0,0,1,Mid-year assessment
2018-01-13 05:00:00,2018-01-13,05,7,18,4,1,0,0,2,0,0,0,0,Mid-year assessment
2018-01-13 06:00:00,2018-01-13,06,13,13,5,5,0,1,0,0,0,0,2,Mid-year assessment
2018-01-13 07:00:00,2018-01-13,07,34,19,7,24,0,0,0,0,0,0,3,Mid-year assessment
2018-01-13 08:00:00,2018-01-13,08,101,57,23,63,4,0,0,0,3,0,8,Mid-year assessment
2018-01-13 09:00:00,2018-01-13,09,126,81,24,79,5,0,2,2,2,0,12,Mid-year assessment
2018-01-13 10:00:00,2018-01-13,10,210,66,49,145,7,0,0,0,0,1,8,Mid-year assessment
2018-01-13 11:00:00,2018-01-13,11,315,145,62,207,19,0,3,0,4,1,19,Mid-year assessment
2018-01-13 12:00:00,2018-01-13,12,413,286,96,258,24,0,1,2,7,1,24,Mid-year assessment
2018-01-13 13:00:00,2018-01-13,13,400,392,68,278,19,0,2,1,5,1,26,Mid-year assessment
2018-01-13 14:00:00,2018-01-13,14,369,303,48,257,29,0,1,2,8,0,24,Mid-year assessment
2018-01-13 15:00:00,2018-01-13,15,467,375,96,300,29,0,0,0,7,3,32,Mid-year assessment
2018-01-13 16:00:00,2018-01-13,16,413,409,61,292,23,0,1,1,6,6,23,Mid-year assessment
2018-01-13 17:00:00,2018-01-13,17,310,434,40,217,23,0,1,1,5,3,20,Mid-year assessment
2018-01-13 18:00:00,2018-01-13,18,254,368,30,193,12,0,0,1,3,1,14,Mid-year assessment
2018-01-13 19:00:00,2018-01-13,19,219,299,32,160,16,0,0,0,2,1,8,Mid-year assessment
2018-01-13 20:00:00,2018-01-13,20,188,244,33,136,10,0,0,0,1,3,5,Mid-year assessment
2018-01-13 21:00:00,2018-01-13,21,130,202,11,106,6,0,0,0,1,3,3,Mid-year assessment
2018-01-13 22:00:00,2018-01-13,22,113,180,17,80,7,0,0,0,0,3,6,Mid-year assessment
2018-01-13 23:00:00,2018-01-13,23,78,128,6,62,2,0,0,0,1,3,4,Mid-year assessment
2018-01-14 00:00:00,2018-01-14,00,62,90,4,46,2,0,0,0,1,5,4,Mid-year assessment
2018-01-14 01:00:00,2018-01-14,01,37,65,2,28,2,0,0,0,0,3,2,Mid-year assessment
2018-01-14 02:00:00,2018-01-14,02,31,141,4,21,1,0,0,0,0,4,1,Mid-year assessment
2018-01-14 03:00:00,2018-01-14,03,20,33,2,16,1,0,0,0,0,0,1,Mid-year assessment
2018-01-14 04:00:00,2018-01-14,04,12,24,0,10,1,0,0,0,0,0,1,Mid-year assessment
2018-01-14 05:00:00,2018-01-14,05,5,14,1,4,0,0,0,0,0,0,0,Mid-year assessment
2018-01-14 06:00:00,2018-01-14,06,0,11,0,0,0,0,0,0,0,0,0,Mid-year assessment
2018-01-14 07:00:00,2018-01-14,07,5,8,0,5,0,0,0,0,0,0,0,Mid-year assessment
2018-01-14 08:00:00,2018-01-14,08,45,6,10,29,4,0,0,0,2,0,0,Mid-year assessment
2018-01-14 09:00:00,2018-01-14,09,121,28,25,75,13,0,0,2,0,2,4,Mid-year assessment
2018-01-14 10:00:00,2018-01-14,10,217,87,41,141,18,0,3,0,1,1,12,Mid-year assessment
2018-01-14 11:00:00,2018-01-14,11,336,124,50,240,23,1,1,1,3,5,12,Mid-year assessment
2018-01-14 12:00:00,2018-01-14,12,389,247,61,277,21,0,4,1,6,2,17,Mid-year assessment
2018-01-14 13:00:00,2018-01-14,13,479,359,84,336,30,0,1,1,1,1,25,Mid-year assessment
2018-01-14 14:00:00,2018-01-14,14,509,424,78,348,38,0,1,2,7,5,30,Mid-year assessment
2018-01-14 15:00:00,2018-01-14,15,548,472,91,394,32,0,2,1,1,4,23,Mid-year assessment
2018-01-14 16:00:00,2018-01-14,16,551,539,72,392,38,0,3,2,4,6,34,Mid-year assessment
2018-01-14 17:00:00,2018-01-14,17,425,518,39,343,18,0,1,1,2,6,15,Mid-year assessment
2018-01-14 18:00:00,2018-01-14,18,379,497,58,267,24,0,1,1,1,3,24,Mid-year assessment
2018-01-14 19:00:00,2018-01-14,19,340,485,44,246,22,0,1,0,2,4,21,Mid-year assessment
2018-01-14 20:00:00,2018-01-14,20,276,356,37,211,11,0,1,0,3,1,12,Mid-year assessment
2018-01-14 21:00:00,2018-01-14,21,193,263,26,136,9,0,1,0,1,7,13,Mid-year assessment
2018-01-14 22:00:00,2018-01-14,22,160,272,19,128,4,0,0,0,1,2,6,Mid-year assessment
2018-01-14 23:00:00,2018-01-14,23,102,181,8,83,1,0,0,0,0,8,2,Mid-year assessment
2018-01-15 00:00:00,2018-01-15,00,60,112,1,53,1,1,0,0,1,3,0,Mid-year assessment
2018-01-15 01:00:00,2018-01-15,01,65,125,7,53,1,0,0,0,0,1,3,Mid-year assessment
2018-01-15 02:00:00,2018-01-15,02,32,114,9,19,1,0,0,0,1,0,2,Mid-year assessment
2018-01-15 03:00:00,2018-01-15,03,26,43,6,15,1,0,0,0,0,0,4,Mid-year assessment
2018-01-15 04:00:00,2018-01-15,04,28,32,4,23,0,0,0,0,0,0,1,Mid-year assessment
2018-01-15 05:00:00,2018-01-15,05,25,39,8,16,0,0,0,0,0,0,1,Mid-year assessment
2018-01-15 06:00:00,2018-01-15,06,16,25,3,12,0,0,0,0,1,0,0,Mid-year assessment
2018-01-15 07:00:00,2018-01-15,07,61,17,8,45,3,0,4,0,0,1,0,Mid-year assessment
2018-01-15 08:00:00,2018-01-15,08,145,68,25,99,6,0,6,0,5,1,3,Mid-year assessment
2018-01-15 09:00:00,2018-01-15,09,217,159,29,147,19,0,5,0,5,4,8,Mid-year assessment
2018-01-15 10:00:00,2018-01-15,10,344,115,71,227,20,0,3,1,4,4,14,Mid-year assessment
2018-01-15 11:00:00,2018-01-15,11,513,235,89,357,28,0,4,0,8,2,25,Mid-year assessment
2018-01-15 12:00:00,2018-01-15,12,505,443,72,367,37,0,6,1,4,6,12,Mid-year assessment
2018-01-15 13:00:00,2018-01-15,13,553,576,81,389,46,0,5,0,12,2,18,Mid-year assessment
2018-01-15 14:00:00,2018-01-15,14,557,462,107,361,43,0,7,1,9,0,29,Mid-year assessment
2018-01-15 15:00:00,2018-01-15,15,582,573,81,407,41,0,5,2,10,4,32,Mid-year assessment
2018-01-15 16:00:00,2018-01-15,16,540,537,88,370,35,0,2,3,9,2,31,Mid-year assessment
2018-01-15 17:00:00,2018-01-15,17,394,534,68,272,20,0,5,0,9,5,15,Mid-year assessment
2018-01-15 18:00:00,2018-01-15,18,358,448,54,256,20,0,0,1,3,3,21,Mid-year assessment
2018-01-15 19:00:00,2018-01-15,19,256,372,47,179,12,0,1,0,0,1,16,Mid-year assessment
2018-01-15 20:00:00,2018-01-15,20,202,296,24,149,8,0,0,0,4,2,15,Mid-year assessment
2018-01-15 21:00:00,2018-01-15,21,176,256,31,126,8,0,0,0,0,2,9,Mid-year assessment
2018-01-15 22:00:00,2018-01-15,22,131,178,8,110,5,0,0,0,0,1,7,Mid-year assessment
2018-01-15 23:00:00,2018-01-15,23,92,174,6,74,3,0,1,0,1,1,6,Mid-year assessment
2018-01-16 00:00:00,2018-01-16,00,54,112,3,41,3,1,0,0,0,1,5,Mid-year assessment
2018-01-16 01:00:00,2018-01-16,01,36,79,2,32,0,0,0,0,0,0,2,Mid-year assessment
2018-01-16 02:00:00,2018-01-16,02,41,161,5,33,1,0,0,0,0,0,2,Mid-year assessment
2018-01-16 03:00:00,2018-01-16,03,22,53,2,19,0,0,0,0,0,0,1,Mid-year assessment
2018-01-16 04:00:00,2018-01-16,04,20,34,2,16,1,0,1,0,0,0,0,Mid-year assessment
2018-01-16 05:00:00,2018-01-16,05,12,23,2,10,0,0,0,0,0,0,0,Mid-year assessment
2018-01-16 06:00:00,2018-01-16,06,17,7,3,13,1,0,0,0,0,0,0,Mid-year assessment
2018-01-16 07:00:00,2018-01-16,07,49,20,10,31,1,0,4,0,0,0,3,Mid-year assessment
2018-01-16 08:00:00,2018-01-16,08,128,55,32,77,9,0,4,0,0,0,6,Mid-year assessment
2018-01-16 09:00:00,2018-01-16,09,277,116,58,185,18,0,5,0,1,1,9,Mid-year assessment
2018-01-16 10:00:00,2018-01-16,10,389,144,70,268,24,0,9,2,3,1,12,Mid-year assessment
2018-01-16 11:00:00,2018-01-16,11,496,284,91,338,36,0,2,1,13,0,15,Mid-year assessment
2018-01-16 12:00:00,2018-01-16,12,600,440,93,417,43,0,9,1,11,5,21,Mid-year assessment
2018-01-16 13:00:00,2018-01-16,13,577,644,107,380,48,0,10,0,10,0,22,Mid-year assessment
2018-01-16 14:00:00,2018-01-16,14,580,455,97,401,36,0,3,3,10,3,27,Mid-year assessment
2018-01-16 15:00:00,2018-01-16,15,600,565,90,409,49,0,10,0,6,1,35,Mid-year assessment
2018-01-16 16:00:00,2018-01-16,16,542,641,97,371,37,0,0,1,5,3,28,Mid-year assessment
2018-01-16 17:00:00,2018-01-16,17,384,519,57,264,35,0,1,1,5,3,18,Mid-year assessment
2018-01-16 18:00:00,2018-01-16,18,306,446,52,205,18,0,2,1,6,2,20,Mid-year assessment
2018-01-16 19:00:00,2018-01-16,19,256,385,41,171,27,0,1,1,1,2,12,Mid-year assessment
2018-01-16 20:00:00,2018-01-16,20,195,250,25,140,13,0,0,0,5,1,11,Mid-year assessment
2018-01-16 21:00:00,2018-01-16,21,159,242,23,114,4,0,0,0,3,2,13,Mid-year assessment
2018-01-16 22:00:00,2018-01-16,22,99,189,19,73,4,0,0,0,0,1,2,Mid-year assessment
2018-01-16 23:00:00,2018-01-16,23,65,144,14,44,1,0,0,0,1,2,3,Mid-year assessment
2018-01-17 00:00:00,2018-01-17,00,50,96,7,39,1,1,0,0,0,0,2,Mid-year assessment
2018-01-17 01:00:00,2018-01-17,01,30,59,3,24,0,0,0,0,0,2,1,Mid-year assessment
2018-01-17 02:00:00,2018-01-17,02,24,152,3,19,1,0,0,0,0,0,1,Mid-year assessment
2018-01-17 03:00:00,2018-01-17,03,13,18,0,12,1,0,0,0,0,0,0,Mid-year assessment
2018-01-17 04:00:00,2018-01-17,04,9,23,1,7,1,0,0,0,0,0,0,Mid-year assessment
2018-01-17 05:00:00,2018-01-17,05,11,13,2,7,1,0,0,0,0,0,1,Mid-year assessment
2018-01-17 06:00:00,2018-01-17,06,19,18,2,15,2,0,0,0,0,0,0,Mid-year assessment
2018-01-17 07:00:00,2018-01-17,07,69,41,5,40,4,0,18,0,0,0,2,Mid-year assessment
2018-01-17 08:00:00,2018-01-17,08,143,51,19,100,11,0,4,0,2,0,7,Mid-year assessment
2018-01-17 09:00:00,2018-01-17,09,245,127,57,143,14,0,14,2,1,2,12,Mid-year assessment
2018-01-17 10:00:00,2018-01-17,10,310,117,66,198,20,0,3,2,5,2,14,Mid-year assessment
2018-01-17 11:00:00,2018-01-17,11,505,338,78,361,38,0,7,0,2,3,16,Mid-year assessment
2018-01-17 12:00:00,2018-01-17,12,499,453,81,336,30,0,15,1,8,4,24,Mid-year assessment
2018-01-17 13:00:00,2018-01-17,13,578,543,102,387,36,0,14,1,5,8,25,Mid-year assessment
2018-01-17 14:00:00,2018-01-17,14,547,414,87,363,33,0,10,1,8,7,38,Mid-year assessment
2018-01-17 15:00:00,2018-01-17,15,480,488,77,327,34,0,7,0,6,2,27,Mid-year assessment
2018-01-17 16:00:00,2018-01-17,16,521,569,88,348,35,0,4,1,6,5,34,Mid-year assessment
2018-01-17 17:00:00,2018-01-17,17,456,516,70,322,31,0,1,1,3,2,26,Mid-year assessment
2018-01-17 18:00:00,2018-01-17,18,304,471,60,199,21,0,2,0,6,1,15,Mid-year assessment
2018-01-17 19:00:00,2018-01-17,19,273,347,46,199,14,0,1,0,3,0,10,Mid-year assessment
2018-01-17 20:00:00,2018-01-17,20,205,302,35,137,10,0,1,1,5,1,15,Mid-year assessment
2018-01-17 21:00:00,2018-01-17,21,171,250,28,128,7,0,1,0,0,1,6,Mid-year assessment
2018-01-17 22:00:00,2018-01-17,22,123,179,23,80,9,0,0,0,1,2,8,Mid-year assessment
2018-01-17 23:00:00,2018-01-17,23,80,128,8,62,4,0,0,0,0,2,4,Mid-year assessment
2018-01-18 00:00:00,2018-01-18,00,71,125,18,45,0,1,1,0,0,1,5,Mid-year assessment
2018-01-18 01:00:00,2018-01-18,01,46,88,8,33,2,0,0,0,0,0,3,Mid-year assessment
2018-01-18 02:00:00,2018-01-18,02,28,176,6,18,1,0,0,0,0,0,3,Mid-year assessment
2018-01-18 03:00:00,2018-01-18,03,22,33,3,15,0,0,0,0,0,0,4,Mid-year assessment
2018-01-18 04:00:00,2018-01-18,04,13,27,3,9,0,0,0,0,0,0,1,Mid-year assessment
2018-01-18 05:00:00,2018-01-18,05,10,10,3,5,1,0,0,0,0,0,1,Mid-year assessment
2018-01-18 06:00:00,2018-01-18,06,24,18,7,15,1,0,0,0,0,0,1,Mid-year assessment
2018-01-18 07:00:00,2018-01-18,07,49,26,10,30,4,0,3,0,0,0,2,Mid-year assessment
2018-01-18 08:00:00,2018-01-18,08,169,90,35,111,11,0,1,0,2,1,8,Mid-year assessment
2018-01-18 09:00:00,2018-01-18,09,247,117,41,167,21,0,4,0,3,0,11,Mid-year assessment
2018-01-18 10:00:00,2018-01-18,10,302,121,45,208,31,0,4,0,2,0,12,Mid-year assessment
2018-01-18 11:00:00,2018-01-18,11,405,259,69,273,30,0,6,0,7,4,16,Mid-year assessment
2018-01-18 12:00:00,2018-01-18,12,423,393,72,295,30,0,4,0,4,1,17,Mid-year assessment
2018-01-18 13:00:00,2018-01-18,13,529,546,83,361,22,0,15,0,5,2,41,Mid-year assessment
2018-01-18 14:00:00,2018-01-18,14,500,401,71,354,34,0,8,3,5,6,19,Mid-year assessment
2018-01-18 15:00:00,2018-01-18,15,489,469,57,374,29,0,1,0,10,0,18,Mid-year assessment
2018-01-18 16:00:00,2018-01-18,16,502,524,67,352,37,0,4,3,8,4,27,Mid-year assessment
2018-01-18 17:00:00,2018-01-18,17,345,430,39,260,19,0,2,1,4,4,16,Mid-year assessment
2018-01-18 18:00:00,2018-01-18,18,289,383,41,195,24,0,2,0,6,2,19,Mid-year assessment
2018-01-18 19:00:00,2018-01-18,19,237,372,24,179,14,0,2,0,1,5,12,Mid-year assessment
2018-01-18 20:00:00,2018-01-18,20,181,257,17,145,9,0,1,0,1,3,5,Mid-year assessment
2018-01-18 21:00:00,2018-01-18,21,138,216,13,113,4,0,1,0,0,2,5,Mid-year assessment
2018-01-18 22:00:00,2018-01-18,22,79,151,13,64,1,0,0,0,0,0,1,Mid-year assessment
2018-01-18 23:00:00,2018-01-18,23,63,115,7,49,1,0,0,0,2,2,2,Mid-year assessment
2018-01-19 00:00:00,2018-01-19,00,39,70,5,29,1,1,0,0,0,0,3,Mid-year assessment
2018-01-19 01:00:00,2018-01-19,01,18,52,6,9,1,0,0,0,0,1,1,Mid-year assessment
2018-01-19 02:00:00,2018-01-19,02,17,135,3,12,0,0,0,0,0,0,2,Mid-year assessment
2018-01-19 03:00:00,2018-01-19,03,13,22,7,4,1,0,0,0,0,1,0,Mid-year assessment
2018-01-19 04:00:00,2018-01-19,04,6,12,2,2,0,0,0,0,1,0,1,Mid-year assessment
2018-01-19 05:00:00,2018-01-19,05,15,9,4,11,0,0,0,0,0,0,0,Mid-year assessment
2018-01-19 06:00:00,2018-01-19,06,21,20,5,12,3,0,0,0,1,0,0,Mid-year assessment
2018-01-19 07:00:00,2018-01-19,07,60,24,10,37,4,0,5,0,2,1,1,Mid-year assessment
2018-01-19 08:00:00,2018-01-19,08,118,72,29,74,7,0,2,0,1,0,5,Mid-year assessment
2018-01-19 09:00:00,2018-01-19,09,167,112,46,100,7,0,0,0,7,0,7,Mid-year assessment
2018-01-19 10:00:00,2018-01-19,10,227,104,34,153,11,0,5,1,7,0,16,Mid-year assessment
2018-01-19 11:00:00,2018-01-19,11,336,205,38,247,17,0,3,0,10,1,20,Mid-year assessment
2018-01-19 12:00:00,2018-01-19,12,444,350,56,303,31,0,7,0,9,2,36,Mid-year assessment
2018-01-19 13:00:00,2018-01-19,13,454,438,64,310,24,0,8,1,8,4,35,Mid-year assessment
2018-01-19 14:00:00,2018-01-19,14,476,348,73,341,21,0,11,0,5,3,22,Mid-year assessment
2018-01-19 15:00:00,2018-01-19,15,377,373,49,266,21,0,4,0,11,2,24,Mid-year assessment
2018-01-19 16:00:00,2018-01-19,16,414,548,60,286,23,0,6,0,9,1,29,Mid-year assessment
2018-01-19 17:00:00,2018-01-19,17,266,404,38,182,9,0,0,0,10,1,26,Mid-year assessment
2018-01-19 18:00:00,2018-01-19,18,202,290,37,151,7,0,1,0,0,0,6,Mid-year assessment
2018-01-19 19:00:00,2018-01-19,19,138,201,25,100,7,0,0,0,2,2,2,Mid-year assessment
2018-01-19 20:00:00,2018-01-19,20,125,153,23,86,11,0,1,0,1,0,3,Mid-year assessment
2018-01-19 21:00:00,2018-01-19,21,77,127,4,68,1,0,0,0,0,1,3,Mid-year assessment
2018-01-19 22:00:00,2018-01-19,22,72,140,11,50,2,0,0,0,0,1,8,Mid-year assessment
2018-01-19 23:00:00,2018-01-19,23,21,60,2,18,1,0,0,0,0,0,0,Mid-year assessment
2018-01-20 00:00:00,2018-01-20,00,27,50,2,19,1,0,0,0,0,0,5,Mid-year assessment
2018-01-20 01:00:00,2018-01-20,01,7,18,2,2,1,0,0,0,0,1,1,Mid-year assessment
2018-01-20 02:00:00,2018-01-20,02,13,137,2,11,0,0,0,0,0,0,0,Mid-year assessment
2018-01-20 03:00:00,2018-01-20,03,15,17,4,11,0,0,0,0,0,0,0,Mid-year assessment
2018-01-20 04:00:00,2018-01-20,04,8,12,2,6,0,0,0,0,0,0,0,Mid-year assessment
2018-01-20 05:00:00,2018-01-20,05,2,8,0,1,0,0,0,0,0,0,1,Mid-year assessment
2018-01-20 06:00:00,2018-01-20,06,9,5,1,6,1,0,0,0,0,0,1,Mid-year assessment
2018-01-20 07:00:00,2018-01-20,07,30,8,5,24,0,1,0,0,0,0,0,Mid-year assessment
2018-01-20 08:00:00,2018-01-20,08,46,25,6,36,2,0,0,0,2,0,0,Mid-year assessment
2018-01-20 09:00:00,2018-01-20,09,81,56,20,45,7,0,1,0,0,0,8,Mid-year assessment
2018-01-20 10:00:00,2018-01-20,10,153,55,33,87,19,0,0,0,5,1,8,Mid-year assessment
2018-01-20 11:00:00,2018-01-20,11,214,99,21,139,18,0,0,1,3,0,32,Mid-year assessment
2018-01-20 12:00:00,2018-01-20,12,232,182,32,156,15,0,3,0,5,1,20,Mid-year assessment
2018-01-20 13:00:00,2018-01-20,13,277,254,43,185,24,0,2,0,5,0,18,Mid-year assessment
2018-01-20 14:00:00,2018-01-20,14,255,199,37,167,20,0,2,2,3,3,21,Mid-year assessment
2018-01-20 15:00:00,2018-01-20,15,242,209,32,174,14,0,2,0,3,0,17,Mid-year assessment
2018-01-20 16:00:00,2018-01-20,16,220,249,35,147,17,0,2,0,7,2,10,Mid-year assessment
2018-01-20 17:00:00,2018-01-20,17,160,247,24,110,9,0,0,0,2,3,12,Mid-year assessment
2018-01-20 18:00:00,2018-01-20,18,113,225,12,80,10,0,2,0,1,0,8,Mid-year assessment
2018-01-20 19:00:00,2018-01-20,19,102,153,16,74,3,0,1,0,2,0,6,Mid-year assessment
2018-01-20 20:00:00,2018-01-20,20,90,153,12,66,7,0,1,0,1,0,3,Mid-year assessment
2018-01-20 21:00:00,2018-01-20,21,70,115,5,52,6,0,0,0,2,3,2,Mid-year assessment
2018-01-20 22:00:00,2018-01-20,22,57,97,8,45,1,0,1,0,1,1,0,Mid-year assessment
2018-01-20 23:00:00,2018-01-20,23,33,53,5,26,2,0,0,0,0,0,0,Mid-year assessment
2018-01-21 00:00:00,2018-01-21,00,28,55,1,19,1,0,0,0,1,5,1,Mid-year assessment
2018-01-21 01:00:00,2018-01-21,01,38,57,8,28,1,0,0,0,0,1,0,Mid-year assessment
2018-01-21 02:00:00,2018-01-21,02,15,53,1,13,1,0,0,0,0,0,0,Mid-year assessment
2018-01-21 03:00:00,2018-01-21,03,8,14,0,7,0,0,0,0,0,1,0,Mid-year assessment
2018-01-21 04:00:00,2018-01-21,04,9,19,2,7,0,0,0,0,0,0,0,Mid-year assessment
2018-01-21 05:00:00,2018-01-21,05,6,11,0,4,0,0,0,0,0,1,1,Mid-year assessment
2018-01-21 06:00:00,2018-01-21,06,4,5,0,4,0,0,0,0,0,0,0,Mid-year assessment
2018-01-21 07:00:00,2018-01-21,07,13,7,0,10,0,0,0,0,0,0,3,Mid-year assessment
2018-01-21 08:00:00,2018-01-21,08,38,10,9,19,2,0,0,1,1,0,6,Mid-year assessment
2018-01-21 09:00:00,2018-01-21,09,61,21,15,39,2,0,0,0,1,2,2,Mid-year assessment
2018-01-21 10:00:00,2018-01-21,10,119,38,16,80,11,0,0,0,1,0,11,Mid-year assessment
2018-01-21 11:00:00,2018-01-21,11,207,82,25,147,14,0,0,0,3,4,14,Mid-year assessment
2018-01-21 12:00:00,2018-01-21,12,233,152,29,162,19,0,2,0,1,2,18,Mid-year assessment
2018-01-21 13:00:00,2018-01-21,13,335,224,37,231,26,0,3,1,2,6,29,Mid-year assessment
2018-01-21 14:00:00,2018-01-21,14,345,259,46,255,13,0,0,0,3,3,25,Mid-year assessment
2018-01-21 15:00:00,2018-01-21,15,307,278,36,214,30,0,1,4,1,1,20,Mid-year assessment
2018-01-21 16:00:00,2018-01-21,16,293,318,33,211,18,0,1,0,1,7,22,Mid-year assessment
2018-01-21 17:00:00,2018-01-21,17,220,319,22,167,11,0,1,1,0,0,18,Mid-year assessment
2018-01-21 18:00:00,2018-01-21,18,218,310,31,143,18,0,0,1,3,1,21,Mid-year assessment
2018-01-21 19:00:00,2018-01-21,19,134,223,16,105,8,0,1,0,1,1,2,Mid-year assessment
2018-01-21 20:00:00,2018-01-21,20,102,189,12,75,7,0,1,0,1,0,6,Mid-year assessment
2018-01-21 21:00:00,2018-01-21,21,83,112,4,70,4,0,0,1,1,0,3,Mid-year assessment
2018-01-21 22:00:00,2018-01-21,22,59,99,3,51,2,0,0,1,0,1,1,Mid-year assessment
2018-01-21 23:00:00,2018-01-21,23,58,82,8,46,0,0,0,0,0,1,3,Mid-year assessment
2018-01-22 00:00:00,2018-01-22,00,30,54,4,23,0,1,0,0,1,0,1,Mid-year assessment
2018-01-22 01:00:00,2018-01-22,01,23,50,5,17,1,0,0,0,0,0,0,Mid-year assessment
2018-01-22 02:00:00,2018-01-22,02,20,57,3,15,0,0,0,0,1,1,0,Mid-year assessment
2018-01-22 03:00:00,2018-01-22,03,13,29,3,10,0,0,0,0,0,0,0,Mid-year assessment
2018-01-22 04:00:00,2018-01-22,04,18,20,7,11,0,0,0,0,0,0,0,Mid-year assessment
2018-01-22 05:00:00,2018-01-22,05,8,13,2,6,0,0,0,0,0,0,0,Mid-year assessment
2018-01-22 06:00:00,2018-01-22,06,21,13,0,20,1,0,0,0,0,0,0,Mid-year assessment
2018-01-22 07:00:00,2018-01-22,07,61,27,4,44,4,0,5,0,1,1,2,Mid-year assessment
2018-01-22 08:00:00,2018-01-22,08,118,64,23,81,6,0,2,0,4,0,2,Mid-year assessment
2018-01-22 09:00:00,2018-01-22,09,153,127,32,96,12,0,2,1,5,0,5,Mid-year assessment
2018-01-22 10:00:00,2018-01-22,10,211,90,35,136,15,0,3,2,6,0,14,Mid-year assessment
2018-01-22 11:00:00,2018-01-22,11,441,222,54,324,29,0,5,2,7,1,19,Mid-year assessment
2018-01-22 12:00:00,2018-01-22,12,400,319,61,277,22,0,13,1,5,2,19,Mid-year assessment
2018-01-22 13:00:00,2018-01-22,13,464,471,84,295,28,0,8,3,7,3,36,Mid-year assessment
2018-01-22 14:00:00,2018-01-22,14,415,335,74,277,22,0,6,2,7,2,25,Mid-year assessment
2018-01-22 15:00:00,2018-01-22,15,365,349,58,243,23,0,3,2,14,3,19,Mid-year assessment
2018-01-22 16:00:00,2018-01-22,16,347,395,62,227,13,0,7,2,5,4,27,Mid-year assessment
2018-01-22 17:00:00,2018-01-22,17,235,347,35,157,11,0,7,3,4,1,17,Mid-year assessment
2018-01-22 18:00:00,2018-01-22,18,200,305,32,128,11,0,3,1,9,3,13,Mid-year assessment
2018-01-22 19:00:00,2018-01-22,19,146,215,24,100,6,0,1,0,6,3,6,Mid-year assessment
2018-01-22 20:00:00,2018-01-22,20,101,184,21,63,4,0,0,1,2,2,8,Mid-year assessment
2018-01-22 21:00:00,2018-01-22,21,92,116,11,71,4,0,0,0,2,1,3,Mid-year assessment
2018-01-22 22:00:00,2018-01-22,22,44,96,8,30,3,0,1,0,0,0,2,Mid-year assessment
2018-01-22 23:00:00,2018-01-22,23,23,79,5,14,3,0,0,0,0,0,1,Mid-year assessment
2018-01-23 00:00:00,2018-01-23,00,21,48,9,10,1,1,0,0,0,0,0,Mid-year assessment
2018-01-23 01:00:00,2018-01-23,01,26,30,11,15,0,0,0,0,0,0,0,Mid-year assessment
2018-01-23 02:00:00,2018-01-23,02,9,110,1,8,0,0,0,0,0,0,0,Mid-year assessment
2018-01-23 03:00:00,2018-01-23,03,11,18,4,7,0,0,0,0,0,0,0,Mid-year assessment
2018-01-23 04:00:00,2018-01-23,04,6,12,2,4,0,0,0,0,0,0,0,Mid-year assessment
2018-01-23 05:00:00,2018-01-23,05,8,9,3,4,0,1,0,0,0,0,0,Mid-year assessment
2018-01-23 06:00:00,2018-01-23,06,17,15,5,11,1,0,0,0,0,0,0,Mid-year assessment
2018-01-23 07:00:00,2018-01-23,07,30,6,3,21,1,0,4,0,0,0,1,Mid-year assessment
2018-01-23 08:00:00,2018-01-23,08,84,40,9,65,1,0,3,0,5,0,1,Mid-year assessment
2018-01-23 09:00:00,2018-01-23,09,144,75,39,81,6,0,6,0,1,1,10,Mid-year assessment
2018-01-23 10:00:00,2018-01-23,10,227,83,47,143,10,0,10,1,2,3,11,Mid-year assessment
2018-01-23 11:00:00,2018-01-23,11,276,156,48,203,6,0,6,0,4,0,9,Mid-year assessment
2018-01-23 12:00:00,2018-01-23,12,354,294,51,242,22,0,8,1,7,0,23,Mid-year assessment
2018-01-23 13:00:00,2018-01-23,13,398,384,78,255,15,0,11,0,13,3,23,Mid-year assessment
2018-01-23 14:00:00,2018-01-23,14,314,298,76,185,14,0,9,3,4,1,22,Mid-year assessment
2018-01-23 15:00:00,2018-01-23,15,307,234,64,193,11,0,5,1,15,2,16,Mid-year assessment
2018-01-23 16:00:00,2018-01-23,16,266,337,47,174,15,0,6,0,6,1,17,Mid-year assessment
2018-01-23 17:00:00,2018-01-23,17,218,286,43,140,12,0,4,1,4,1,13,Mid-year assessment
2018-01-23 18:00:00,2018-01-23,18,177,274,48,103,9,0,1,0,3,1,12,Mid-year assessment
2018-01-23 19:00:00,2018-01-23,19,126,178,25,75,10,0,0,1,0,0,15,Mid-year assessment
2018-01-23 20:00:00,2018-01-23,20,77,134,18,54,3,0,0,0,0,1,1,Mid-year assessment
2018-01-23 21:00:00,2018-01-23,21,71,110,11,49,4,0,0,0,2,0,5,Mid-year assessment
