,Date,Oclock,IN,Brighton Business School,Brighton and Sussex Medical School,IDS,Institute of Development Studies,International School - non deg,Library,Partner Colleges,Psychology,School of Applied Social Science,School of Architecture & Design,School of Art,School of Business and Management,School of Computing,School of Education and Social,School of Engineering and Informative,School of English,School of Environment and Technology,School of Global Studies,School of Health Sciences,School of History,School of History and Art History,School of Humanities,School of Law,"School of Law, Politics and Social",School of Life Sciences,School of Mathematical and Physics,"School of Media, Film and Music",School of Pharmacy and Bio Sci,School of Psychology,School of Sport and Service Management,Undergraduate,University of Brighton,other_school,Term_dates
87,2018-01-05,15,382.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,64.0,2.0,24.0,21.0,23.0,0.0,50.0,0.0,0.0,19.0,4.0,0.0,36.0,24.0,23.0,28.0,6.0,0.0,0.0,2.0,0.0,34.0,Christmas vacation 1
88,2018-01-05,16,369.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,62.0,3.0,23.0,13.0,12.0,0.0,44.0,0.0,0.0,22.0,6.0,0.0,44.0,25.0,20.0,24.0,8.0,0.0,0.0,1.0,0.0,41.0,Christmas vacation 1
89,2018-01-05,17,244.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,2.0,13.0,11.0,11.0,0.0,37.0,0.0,0.0,17.0,3.0,0.0,27.0,17.0,13.0,23.0,2.0,0.0,2.0,1.0,0.0,16.0,Christmas vacation 1
90,2018-01-05,18,160.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,3.0,7.0,9.0,7.0,0.0,15.0,0.0,0.0,7.0,1.0,0.0,15.0,18.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,14.0,Christmas vacation 1
91,2018-01-05,19,128.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,1.0,1.0,3.0,6.0,0.0,16.0,0.0,0.0,5.0,1.0,0.0,21.0,10.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,9.0,Christmas vacation 1
92,2018-01-05,20,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,2.0,2.0,3.0,5.0,0.0,15.0,0.0,0.0,3.0,1.0,0.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
93,2018-01-05,21,68.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,10.0,Christmas vacation 1
94,2018-01-05,22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
95,2018-01-05,23,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,Christmas vacation 1
96,2018-01-06,00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
97,2018-01-06,01,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
98,2018-01-06,02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
99,2018-01-06,03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
100,2018-01-06,04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
101,2018-01-06,05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
102,2018-01-06,06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
103,2018-01-06,07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
104,2018-01-06,08,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
105,2018-01-06,09,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,9.0,0.0,4.0,5.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,9.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,Christmas vacation 1
106,2018-01-06,10,159.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,25.0,0.0,8.0,3.0,6.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,16.0,14.0,10.0,9.0,2.0,1.0,0.0,1.0,0.0,20.0,Christmas vacation 1
107,2018-01-06,11,209.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,30.0,0.0,4.0,13.0,14.0,0.0,31.0,0.0,0.0,13.0,0.0,0.0,20.0,21.0,9.0,11.0,5.0,1.0,0.0,1.0,0.0,20.0,Christmas vacation 1
108,2018-01-06,12,253.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,40.0,0.0,8.0,15.0,7.0,2.0,26.0,0.0,0.0,9.0,1.0,0.0,27.0,24.0,19.0,13.0,6.0,0.0,0.0,3.0,0.0,33.0,Christmas vacation 1
109,2018-01-06,13,302.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,55.0,1.0,9.0,14.0,18.0,0.0,40.0,0.0,0.0,11.0,2.0,0.0,27.0,22.0,18.0,18.0,4.0,2.0,0.0,1.0,0.0,38.0,Christmas vacation 1
110,2018-01-06,14,324.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,60.0,1.0,9.0,17.0,12.0,0.0,46.0,0.0,0.0,12.0,3.0,0.0,28.0,19.0,21.0,28.0,8.0,0.0,0.0,2.0,0.0,33.0,Christmas vacation 1
111,2018-01-06,15,341.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,65.0,0.0,6.0,18.0,11.0,1.0,47.0,0.0,0.0,17.0,1.0,0.0,44.0,25.0,15.0,20.0,5.0,0.0,0.0,3.0,0.0,42.0,Christmas vacation 1
112,2018-01-06,16,271.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,46.0,1.0,4.0,10.0,11.0,0.0,31.0,0.0,0.0,12.0,0.0,0.0,29.0,19.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,28.0,Christmas vacation 1
113,2018-01-06,17,227.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,32.0,2.0,4.0,12.0,9.0,0.0,23.0,0.0,0.0,4.0,2.0,0.0,29.0,21.0,12.0,18.0,10.0,0.0,0.0,1.0,0.0,27.0,Christmas vacation 1
114,2018-01-06,18,164.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35.0,4.0,2.0,7.0,5.0,0.0,22.0,0.0,0.0,9.0,2.0,0.0,17.0,13.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,13.0,Christmas vacation 1
115,2018-01-06,19,114.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,2.0,6.0,5.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,5.0,Christmas vacation 1
116,2018-01-06,20,102.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,1.0,1.0,5.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,7.0,9.0,2.0,0.0,0.0,1.0,0.0,5.0,Christmas vacation 1
117,2018-01-06,21,55.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
118,2018-01-06,22,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,Christmas vacation 1
119,2018-01-06,23,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
120,2018-01-07,00,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
121,2018-01-07,01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
122,2018-01-07,02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
123,2018-01-07,03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
124,2018-01-07,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
125,2018-01-07,05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
126,2018-01-07,06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
127,2018-01-07,07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christmas vacation 1
128,2018-01-07,08,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christmas vacation 1
129,2018-01-07,09,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,6.0,1.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,Christmas vacation 1
130,2018-01-07,10,141.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,34.0,0.0,3.0,4.0,4.0,0.0,14.0,0.0,0.0,6.0,2.0,0.0,11.0,14.0,11.0,3.0,2.0,0.0,0.0,1.0,0.0,15.0,Christmas vacation 1
131,2018-01-07,11,222.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,1.0,3.0,2.0,12.0,1.0,22.0,0.0,0.0,14.0,1.0,0.0,28.0,18.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,26.0,Christmas vacation 1
132,2018-01-07,12,223.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,41.0,0.0,4.0,8.0,7.0,3.0,38.0,0.0,0.0,11.0,1.0,0.0,21.0,19.0,12.0,10.0,3.0,1.0,0.0,2.0,0.0,19.0,Christmas vacation 1
133,2018-01-07,13,387.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,86.0,0.0,9.0,20.0,23.0,0.0,49.0,0.0,0.0,21.0,1.0,0.0,39.0,26.0,19.0,28.0,2.0,2.0,0.0,0.0,0.0,30.0,Christmas vacation 1
134,2018-01-07,14,399.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,67.0,1.0,5.0,17.0,28.0,0.0,59.0,0.0,0.0,25.0,2.0,0.0,46.0,19.0,18.0,27.0,6.0,1.0,0.0,2.0,0.0,43.0,Christmas vacation 1
135,2018-01-07,15,408.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,79.0,3.0,6.0,32.0,24.0,5.0,48.0,0.0,0.0,25.0,1.0,0.0,32.0,35.0,26.0,32.0,6.0,0.0,1.0,0.0,0.0,25.0,Christmas vacation 1
136,2018-01-07,16,353.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,57.0,3.0,4.0,14.0,25.0,1.0,40.0,0.0,0.0,19.0,1.0,0.0,46.0,29.0,15.0,33.0,10.0,1.0,0.0,1.0,0.0,33.0,Christmas vacation 1
137,2018-01-07,17,287.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,16.0,2.0,1.0,0.0,51.0,2.0,6.0,16.0,13.0,0.0,28.0,0.0,0.0,11.0,1.0,0.0,36.0,28.0,19.0,15.0,12.0,0.0,0.0,0.0,0.0,23.0,Christmas vacation 1
138,2018-01-07,18,222.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,43.0,2.0,2.0,20.0,10.0,1.0,24.0,0.0,0.0,12.0,1.0,0.0,20.0,21.0,7.0,14.0,15.0,0.0,0.0,0.0,0.0,15.0,Christmas vacation 1
139,2018-01-07,19,160.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,35.0,1.0,1.0,13.0,5.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,20.0,17.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,6.0,Christmas vacation 1
140,2018-01-07,20,139.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,9.0,0.0,22.0,0.0,0.0,8.0,1.0,0.0,16.0,16.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,6.0,Christmas vacation 1
141,2018-01-07,21,83.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,1.0,0.0,6.0,6.0,0.0,11.0,0.0,0.0,3.0,3.0,0.0,6.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,Christmas vacation 1
142,2018-01-07,22,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,Christmas vacation 1
143,2018-01-07,23,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,Christmas vacation 1
144,2018-01-08,00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Private study 1
145,2018-01-08,01,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
146,2018-01-08,02,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
147,2018-01-08,03,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
148,2018-01-08,04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Private study 1
149,2018-01-08,05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
150,2018-01-08,06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,Private study 1
151,2018-01-08,07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Private study 1
152,2018-01-08,08,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,Private study 1
153,2018-01-08,09,171.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,32.0,0.0,4.0,7.0,10.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,14.0,18.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,Private study 1
154,2018-01-08,10,281.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,60.0,0.0,9.0,6.0,11.0,0.0,57.0,0.0,0.0,15.0,0.0,0.0,30.0,20.0,15.0,12.0,0.0,0.0,0.0,1.0,0.0,19.0,Private study 1
155,2018-01-08,11,409.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,76.0,0.0,8.0,28.0,30.0,0.0,52.0,0.0,0.0,36.0,0.0,0.0,40.0,34.0,20.0,20.0,0.0,0.0,0.0,1.0,0.0,27.0,Private study 1
156,2018-01-08,12,455.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,92.0,0.0,9.0,19.0,22.0,0.0,45.0,0.0,0.0,33.0,0.0,0.0,50.0,54.0,27.0,20.0,0.0,1.0,0.0,1.0,0.0,40.0,Private study 1
157,2018-01-08,13,552.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,127.0,0.0,6.0,23.0,23.0,0.0,82.0,0.0,0.0,34.0,1.0,0.0,50.0,44.0,36.0,34.0,0.0,1.0,0.0,3.0,0.0,40.0,Private study 1
158,2018-01-08,14,597.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,108.0,1.0,20.0,33.0,33.0,0.0,87.0,0.0,0.0,44.0,0.0,0.0,59.0,44.0,38.0,39.0,1.0,0.0,0.0,1.0,0.0,48.0,Private study 1
159,2018-01-08,15,520.0,1.0,7.0,6.0,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,96.0,0.0,9.0,24.0,27.0,0.0,67.0,1.0,0.0,31.0,1.0,0.0,52.0,47.0,28.0,41.0,2.0,1.0,0.0,2.0,0.0,36.0,Private study 1
160,2018-01-08,16,482.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,90.0,0.0,9.0,34.0,26.0,0.0,56.0,0.0,0.0,30.0,0.0,0.0,51.0,52.0,25.0,35.0,0.0,0.0,0.0,1.0,0.0,41.0,Private study 1
161,2018-01-08,17,374.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,1.0,9.0,34.0,16.0,0.0,63.0,0.0,0.0,17.0,0.0,0.0,53.0,32.0,17.0,22.0,2.0,0.0,0.0,2.0,0.0,24.0,Private study 1
162,2018-01-08,18,266.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,58.0,0.0,3.0,11.0,9.0,0.0,29.0,0.0,0.0,18.0,0.0,0.0,38.0,18.0,14.0,17.0,0.0,0.0,0.0,1.0,0.0,26.0,Private study 1
163,2018-01-08,19,213.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,39.0,1.0,2.0,22.0,11.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,24.0,16.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,10.0,Private study 1
164,2018-01-08,20,134.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,0.0,1.0,7.0,1.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,22.0,15.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,Private study 1
165,2018-01-08,21,92.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,2.0,3.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,12.0,9.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,9.0,Private study 1
166,2018-01-08,22,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,Private study 1
167,2018-01-08,23,28.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Private study 1
168,2018-01-09,00,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Private study 1
169,2018-01-09,01,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Private study 1
170,2018-01-09,02,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
171,2018-01-09,03,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
172,2018-01-09,04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
173,2018-01-09,05,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private study 1
174,2018-01-09,06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private study 1
